캠퍼스,대학/교양,학과/전공/영역,개설대학,개설학과,학년,과정,이수구분,과목번호,분반,과목명,학점,시간,담당교수,폐강,강의시간,유연학기,비고,수업유형
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,4,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수2 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,5,컴퓨팅사고와인공지능리터러시,2,2,,,수2 / 810관(원형관) 502호 <전산강의실>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,6,컴퓨팅사고와인공지능리터러시,2,2,최지영,,수1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,8,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수6 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,9,컴퓨팅사고와인공지능리터러시,2,2,,,수5 / 810관(원형관) 502호 <전산강의실>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,10,컴퓨팅사고와인공지능리터러시,2,2,,,수6 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,13,컴퓨팅사고와인공지능리터러시,2,2,한준탁,,목1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,대학(전체),,1,학사,교양,56423,16,컴퓨팅사고와인공지능리터러시,2,2,한준탁,,목7 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,1,학사,전공,54143,1,타이포그래피(2),3,4,이진형,,"금1,2,3,4 / 808관(조형관) 115호 <컴퓨터실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,1,학사,전공,54143,2,타이포그래피(2),3,4,이진형,,"금5,6,7,8 / 808관(조형관) 115호 <컴퓨터실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,54134,1,3D컴퓨터실습(2),3,4,이훈희,,"화5,6,7,8 / 808관(조형관) 115호 <컴퓨터실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,54139,1,에디토리얼디자인(2),3,4,송홍익,,"목1,2,3,4 / 801관(중앙문화관) 232호 <정보실습실B>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,54139,2,에디토리얼디자인(2),3,4,송홍익,,"목5,6,7,8 / 801관(중앙문화관) 232호 <정보실습실B>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,40758,1,영상디자인(2),3,4,변하영,,"수1,2,3,4 / 801관(중앙문화관) 231호 <정보실습실(A)>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,40758,2,영상디자인(2) (영어A강의),3,4,변하영,,"수5,6,7,8 / 801관(중앙문화관) 231호 <정보실습실(A)>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,2,학사,전공,52350,1,이미지와 텍스트(2),3,3,,,"화1,2,3 / 810관(원형관) 106호 <강의실/영어강의실12>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,49176,1,광고디자인(2),3,4,김희현,,"화1,2,3,4 / 808관(조형관) 423호 <시각디자인 실기실A>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,49176,2,광고디자인(2),3,4,김희현,,"화5,6,7,8 / 808관(조형관) 423호 <시각디자인 실기실A>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,54225,1,무빙타이포그래피(2) (영어A강의),3,4,이혜원,,"월5,6,7,8 / 808관(조형관) 115호 <컴퓨터실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,34325,1,브랜딩디자인(2),3,4,,,"목1,2,3,4 / 808관(조형관) 423호 <시각디자인 실기실A>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,34325,2,브랜딩디자인(2) (영어A강의),3,4,,,"목5,6,7,8 / 808관(조형관) 423호 <시각디자인 실기실A>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,49179,1,인터랙션디자인(2),3,4,,,"월1,2,3,4 / 801관(중앙문화관) 232호 <정보실습실B>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,3,학사,전공,49179,2,인터랙션디자인(2),3,4,,,"월5,6,7,8 / 801관(중앙문화관) 232호 <정보실습실B>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,4,학사,전공,54135,1,디자인 매니지먼트,3,3,김윤태,,"화3,4,5 / 808관(조형관) 123호 <강의실(다빈치클래스룸)>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,4,학사,전공,49185,1,크리에이티브 스튜디오(2),3,4,,,"목1,2,3,4 / 808관(조형관) 425호 <시각디자인 실기실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,4,학사,전공,49185,2,크리에이티브 스튜디오(2),3,4,,,"목5,6,7,8 / 808관(조형관) 425호 <시각디자인 실기실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,4,학사,전공,52351,1,포트폴리오,3,4,유예원,,"수1,2,3,4 / 808관(조형관) 425호 <시각디자인 실기실C>",,,
안성,예술대학(2011),시각디자인전공,예술대학,시각디자인전공,4,학사,전공,52351,2,포트폴리오,3,4,유예원,,"수5,6,7,8 / 808관(조형관) 425호 <시각디자인 실기실C>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,1,학사,자유선택,51097,1,CAU세미나(2),0.5,0.5,이소영,,월4 / 801관(중앙문화관) 116호 <강의실>,,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,1,학사,전공,52354,1,기초조형실습,3,4,김희정,,"수1,2,3,4 / 801관(중앙문화관) 119호 <스튜디오2>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,1,학사,전공,52354,2,기초조형실습,3,4,김희정,,"수5,6,7,8 / 801관(중앙문화관) 119호 <스튜디오2>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,1,학사,전공필수,40840,1,디지털표현기법(1),3,4,오명원,,"화1,2,3,4 / 801관(중앙문화관) 231호 <정보실습실(A)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,1,학사,전공필수,40840,2,디지털표현기법(1),3,4,오명원,,"화5,6,7,8 / 801관(중앙문화관) 231호 <정보실습실(A)>",,,
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,1,앙트레프레너십시대의회계,2,2,배수진,,"화3,4 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,2,앙트레프레너십시대의회계,2,2,김진태,,"화5,6 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,3,앙트레프레너십시대의회계,2,2,배수진,,"화5,6 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,4,앙트레프레너십시대의회계,2,2,김진태,,"화7,8 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,5,앙트레프레너십시대의회계,2,2,배수진,,"화7,8 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,6,앙트레프레너십시대의회계,2,2,배수진,,"수5,6 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,7,앙트레프레너십시대의회계,2,2,김진태,,"화3,4 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,8,앙트레프레너십시대의회계,2,2,배수진,,"수7,8 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,52533,13,앙트레프레너십시대의회계,2,2,김진태,,"목3,4 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,1,창의와소통,2,2,최현철,,"월5,6 / 810관(원형관) 215호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,2,창의와소통,2,2,최현철,,"월7,8 / 810관(원형관) 215호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,5,창의와소통,2,2,,,"화3,4 / 810관(원형관) 411호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,6,창의와소통,2,2,,,"화5,6 / 810관(원형관) 215호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,8,창의와소통,2,2,최현철,,"화7,8 / 810관(원형관) 215호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,9,창의와소통,2,2,최윤경,,"수1,2 / 810관(원형관) 406-2호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,10,창의와소통,2,2,,,"수3,4 / 810관(원형관) 411호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,12,창의와소통,2,2,,,"목1,2 / 810관(원형관) 411호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,13,창의와소통,2,2,,,"목1,2 / 810관(원형관) 410호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,15,창의와소통,2,2,,,"목3,4 / 810관(원형관) 411호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,49949,16,창의와소통,2,2,,,"목7,8 / 810관(원형관) 411호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,1,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,2,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화3 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,3,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화7 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,4,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수2 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,5,컴퓨팅사고와인공지능리터러시,2,2,,,수2 / 810관(원형관) 502호 <전산강의실>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,6,컴퓨팅사고와인공지능리터러시,2,2,최지영,,수1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,8,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수6 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,9,컴퓨팅사고와인공지능리터러시,2,2,,,수5 / 810관(원형관) 502호 <전산강의실>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,10,컴퓨팅사고와인공지능리터러시,2,2,,,수6 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,13,컴퓨팅사고와인공지능리터러시,2,2,한준탁,,목1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,대학(전체),,1,학사,교양,56423,16,컴퓨팅사고와인공지능리터러시,2,2,한준탁,,목7 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공,40855,1,공간디자인마케팅,3,3,곽보윤,,"화5,6,7 / 801관(중앙문화관) 116호 <강의실>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공,58945,1,디지털표현과 생성형 AI ,3,4,이성효,,"목1,2,3,4 / 801관(중앙문화관) 231호 <정보실습실(A)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공,40849,1,상업공간디자인,3,4,류지수,,"화1,2,3,4 / 801관(중앙문화관) 117호 <조형실습실>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공,40849,2,상업공간디자인,3,4,장연화,,"월1,2,3,4 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공,47752,1,전통건축과 실내디자인,3,3,김영주,,"수5,6,7 / 801관(중앙문화관) 116호 <강의실>",,,
